0_position_x,0_position_y,0_score,1_position_x,1_position_y,1_score,2_position_x,2_position_y,2_score,3_position_x,3_position_y,3_score,4_position_x,4_position_y,4_score,5_position_x,5_position_y,5_score,6_position_x,6_position_y,6_score,7_position_x,7_position_y,7_score,8_position_x,8_position_y,8_score,9_position_x,9_position_y,9_score,10_position_x,10_position_y,10_score,11_position_x,11_position_y,11_score,12_position_x,12_position_y,12_score,13_position_x,13_position_y,13_score,14_position_x,14_position_y,14_score,15_position_x,15_position_y,15_score,16_position_x,16_position_y,16_score,img_height,img_width,pose_score,label
85.6446481,58.43927928,0.926647723,88.15422848,56.28849252,0.909217477,86.01535806,56.26368232,0.38142699,93.30667007,56.94626531,0.922151923,95.09644885,58.34100936,0.240262628,95.33351224,77.85006346,0.990000546,97.50507945,76.15161228,0.956061423,89.67761183,109.2126066,0.925888181,93.13748062,106.3579444,0.730287313,79.82850214,131.6542114,0.925854862,80.73565365,130.3158971,0.569283009,91.9270542,124.814018,0.983288586,98.52310881,123.0992218,0.978393495,48.38332928,128.5366382,0.787416816,97.09824143,164.721503,0.86773324,60.42480659,168.6722094,0.655503511,63.07279475,164.8542585,0.573570251,224,224,0.783705175,lunge
85.90636875,56.899757,0.83611685,87.83039256,53.01233623,0.786616862,86.04071354,53.38395388,0.188640893,93.06173338,55.68376807,0.844799399,96.25445533,52.28269964,0.155626848,92.76261457,73.08714395,0.980895877,100.6841229,71.86065175,0.944752932,90.32471178,106.6788211,0.935162842,92.89181245,106.1640445,0.686517715,81.28536144,133.1979895,0.958873391,79.51716109,127.3506961,0.661781847,94.06474761,121.9004457,0.961523712,97.23083734,120.175861,0.95544976,49.77849226,127.8153936,0.860253334,99.04375722,163.114539,0.810440123,62.5521796,169.3391921,0.814298511,64.98493548,165.7458164,0.639683664,224,224,0.765966739,lunge
85.84048308,48.60757197,0.923806965,87.84911824,44.94940114,0.856934786,86.53295423,45.12518049,0.283735096,91.87111655,47.93391294,0.915117562,95.39080644,47.805257,0.30407244,93.92234333,66.61829231,0.9917413,97.34313157,64.89047586,0.948091745,92.23597474,99.77649923,0.969436288,94.85618692,95.40757045,0.766077697,79.86741644,126.4084672,0.976019084,78.43447627,125.0008227,0.563673854,93.01022446,115.52487,0.965840101,97.08350559,114.3888676,0.958828449,52.71499289,128.0300074,0.89086473,103.0516514,151.5827114,0.854139805,62.4336878,167.0155186,0.759940028,63.95878678,166.6587332,0.702520192,224,224,0.801814125,lunge
86.7812158,54.51258512,0.816243112,88.62413933,50.32585269,0.782048225,88.0469149,50.29813655,0.138255566,93.02520633,52.97691969,0.841361821,98.2917376,52.51197287,0.180870488,92.74511909,73.23825275,0.972063959,102.2516938,70.88517411,0.929267645,90.73910392,106.418078,0.910212934,92.70670351,105.3028959,0.644866943,80.9087598,131.5511137,0.936834753,81.87019318,128.7140534,0.479094207,94.06066467,122.5027131,0.964525998,98.06162318,120.8886073,0.95350492,52.60950467,127.7747105,0.910538375,102.1406763,160.4527659,0.818036079,63.90243685,169.0945214,0.800411046,65.86032781,165.7999985,0.51936692,224,224,0.741029588,lunge
86.28713977,59.00521245,0.919521272,88.42880308,56.55841896,0.9118613,86.78538519,56.86946741,0.41433844,93.92109983,57.04122367,0.945113242,96.08982095,58.27474465,0.321681708,95.691468,76.14815441,0.989686787,103.3246434,77.91646116,0.947583199,91.13786251,110.6891691,0.961265504,93.01738623,107.6671594,0.792413414,79.52061896,131.9430364,0.945747674,82.24200701,130.1920123,0.678776622,92.07012346,125.3452661,0.965443492,99.22312743,124.0169663,0.979331136,49.70915869,127.1597554,0.853594184,98.05827836,163.2639056,0.854489326,63.04581674,170.5527838,0.693543434,64.09100366,166.368432,0.596086085,224,224,0.810028048,lunge
87.29440984,60.4790951,0.924288034,89.38376626,58.59379275,0.91417563,87.09628735,57.36271222,0.330197573,95.19188598,59.38491952,0.950652063,97.15172532,60.7539756,0.300221562,95.42133542,77.45772187,0.990412056,102.6639181,78.50048828,0.945273638,90.77693432,111.5334406,0.96528095,92.29646747,108.3399938,0.825998425,82.08251953,134.2897845,0.951170206,84.06561303,132.2821468,0.782568753,91.81769915,126.2186835,0.97262311,99.09520629,124.9080454,0.984100938,47.96023928,128.2977661,0.842205524,98.71938268,166.2579531,0.902261376,62.02547992,169.8022936,0.742558002,64.25225331,165.9992381,0.507660806,224,224,0.813626391,lunge
86.90919014,59.06131635,0.881277323,88.60550675,55.59631395,0.892902315,89.04718279,55.62755778,0.289114743,95.78144569,58.42947756,0.904805183,96.14273962,55.3007195,0.251907974,94.94896416,74.97456758,0.979562402,103.1084668,74.74694017,0.92217344,92.25879666,109.3120602,0.934378088,92.26417631,106.627146,0.702448726,80.0846636,133.1599796,0.916283846,80.25067447,130.0694043,0.556475878,92.17671221,124.3614231,0.967856288,97.97108691,122.4279035,0.967148066,51.0860648,129.1554368,0.904316902,99.6407447,164.3011859,0.829623282,62.08385138,169.1439955,0.839677393,64.34521674,164.5965277,0.58794421,224,224,0.783993886,lunge
87.12408329,50.77580766,0.884203434,88.57677985,46.6471142,0.755895674,87.19665195,46.95608794,0.167946711,92.50938564,48.73012676,0.830723524,96.22888706,48.0840143,0.226409554,92.9518796,68.33387988,0.982664168,99.77491659,66.54116192,0.938565791,90.08530102,102.1840792,0.969055414,94.36418562,96.27430482,0.719225645,79.46291247,128.8068572,0.971385539,83.06085656,127.704529,0.591235757,94.00128245,116.6718712,0.954822779,96.9687975,115.620121,0.944177806,51.79731483,129.4245786,0.833732843,103.7880308,154.129404,0.681131184,63.618393,167.6568466,0.675768614,62.4635385,166.6865956,0.640397847,224,224,0.751020134,lunge
85.92951651,53.65949935,0.814246297,87.93545853,49.66322891,0.734134197,86.86022142,50.02601903,0.143111706,91.96925348,50.62397404,0.812544942,97.94743377,50.03278847,0.22160387,92.08692736,69.59598146,0.9794119,100.1642458,68.36567896,0.938061953,90.38709969,100.2810553,0.950810909,95.75336382,95.52881524,0.756213605,78.87217576,129.0763182,0.973168671,80.79580059,127.4082164,0.555770695,93.69710318,118.8975806,0.947830379,98.01484888,116.1844981,0.957652926,51.31297736,128.0879533,0.798096836,101.5668366,158.8167425,0.855477571,64.03647575,169.4620661,0.736085474,64.88997048,165.7136848,0.572440147,224,224,0.749803652,lunge
85.82872633,58.35880407,0.947252333,88.31371595,55.32238437,0.921441197,86.06928084,52.03663914,0.307019293,95.59252645,58.83237894,0.907026947,93.97371926,56.78277469,0.176273048,95.20238593,77.08588145,0.987634003,96.84797164,75.53885161,0.919966221,90.41550739,108.0012359,0.900762975,92.55776253,105.8573782,0.728540957,79.22438613,128.888024,0.901323199,80.22736712,127.0699439,0.533844531,90.03477626,124.7637859,0.95408231,97.87473211,123.5285027,0.966286898,45.78456917,129.368601,0.849269152,93.06263109,161.3107426,0.791588843,59.93636289,168.8161897,0.626353562,62.49544397,165.4247933,0.59034276,224,224,0.765235778,lunge
86.05151272,59.12266024,0.961441219,88.62165233,56.81256555,0.942567527,85.63469343,56.29840064,0.41512242,94.24397153,57.45882098,0.942731917,94.31487111,59.05281797,0.246236742,95.36110203,78.22825439,0.991588891,95.92034556,76.58737669,0.935540795,90.39386913,113.0754898,0.96158886,92.02044321,108.6919848,0.752047777,81.28150459,135.1379461,0.956621766,78.75832548,133.876197,0.729080796,89.96694222,127.2824166,0.972587049,95.18796263,126.291046,0.969427466,45.76685093,129.7496979,0.788028598,91.30663303,165.7907686,0.761083663,57.95457274,167.2176575,0.647531211,59.00533879,168.0208935,0.539479315,224,224,0.79486506,lunge
86.30980875,56.36128063,0.917007327,88.45375293,52.89775448,0.879235089,85.65536748,53.35837231,0.22583282,94.08617974,55.72073732,0.831162989,96.31112445,54.37730604,0.155198827,94.12464186,72.87173878,0.987840831,98.82059179,71.46108854,0.92717135,90.54455899,105.378018,0.936687291,91.29419135,105.5904907,0.585742474,81.19743852,133.5105674,0.949980259,78.58311801,130.9392707,0.497014791,91.92119578,122.5841858,0.96599555,95.33159712,121.3741716,0.935995102,46.60997205,128.3481977,0.876857221,95.21780004,160.2182427,0.603457034,59.69949899,169.28106,0.747697353,62.46422342,164.5743707,0.630590677,224,224,0.744321587,lunge
87.0260993,45.66378986,0.924232721,89.02388873,46.42043106,0.837279141,87.33046476,41.91350012,0.277850866,92.47596402,46.50391527,0.921689332,96.47981518,46.47775518,0.317660958,93.26974404,64.26670986,0.98574394,98.71328486,63.22301914,0.94349587,90.93290408,99.03342352,0.963093638,95.15971452,95.26085048,0.826882303,82.54385222,125.4904966,0.977658808,83.88497937,124.1572494,0.599407077,92.88951829,115.7660297,0.963366687,98.63185209,114.8731552,0.970738888,50.3801279,127.8870113,0.865374148,103.7676893,152.4777937,0.727307916,61.50275679,169.439417,0.68075937,63.28278039,167.3622762,0.645575583,224,224,0.78988925,lunge
88.51454489,47.22170534,0.899403334,90.31947178,43.9334864,0.800341606,88.9739957,44.17613559,0.278729886,93.19172259,47.89390807,0.867273629,98.11633728,47.80238431,0.303137511,92.05099214,68.05429137,0.983874798,100.1093655,65.98411946,0.930036366,89.76435775,101.4054872,0.972191036,94.63961139,95.97325093,0.745286584,78.96399543,127.3615751,0.974043727,79.29214703,125.5170024,0.568329513,93.26133876,116.5578547,0.955815554,98.40911889,115.3350996,0.961610794,50.86690584,128.0943105,0.867787838,103.0644322,153.1673456,0.771214902,62.71726616,169.7204884,0.678681433,62.05767134,168.5318466,0.635205388,224,224,0.7760567,lunge
86.76069469,57.64042551,0.933888137,89.26458289,54.25156601,0.925617993,88.52026367,54.5495311,0.311026275,96.12005069,57.72793615,0.898021638,95.25971338,54.86652775,0.201407,95.29891362,75.41841143,0.982328534,101.6790643,74.64035141,0.910477102,91.18662508,110.9558704,0.94138962,92.9595135,108.6667157,0.796230078,82.22509671,130.056158,0.941927552,82.30839141,128.2241933,0.705389619,92.11680466,125.4083456,0.961156249,97.09859386,124.0876132,0.967739165,46.3562311,128.2759948,0.787584782,99.00817444,163.2401261,0.790178359,61.17942626,169.9770888,0.70953989,64.02571646,165.3751463,0.609265208,224,224,0.786656894,lunge
86.36948356,58.5103451,0.913256407,88.54835884,56.25600187,0.896876574,86.45883618,56.3267219,0.357415438,93.36125118,56.85322874,0.916675329,95.96432697,58.3802495,0.305606991,93.9361083,76.11770523,0.989067495,100.1258236,74.7786528,0.956306934,91.32945495,106.8383352,0.908250928,94.14526272,104.9467621,0.721601009,80.53993172,130.4506608,0.917751729,83.79383132,128.0311379,0.532102704,91.7058172,124.8503256,0.977282405,100.5248482,122.8771868,0.972534239,47.59136464,127.4053437,0.872065187,94.43988631,162.9224013,0.787072003,61.80680307,170.0979013,0.818722844,64.52642894,166.202707,0.611096501,224,224,0.791393219,lunge
86.86228284,56.48376227,0.936691701,89.39175926,52.546761,0.910816967,87.5233539,53.10648996,0.250325739,94.87927484,55.5708953,0.891482592,96.33578836,53.36392818,0.161712274,94.5001064,73.56210197,0.984107137,107.1837894,73.26355503,0.917692721,92.83541597,108.6404094,0.922824025,92.43960987,106.1856628,0.688095391,79.38753097,132.3728759,0.941663742,80.46763569,128.9258477,0.559085727,93.0183438,126.2364915,0.971757591,98.21327726,124.2199166,0.961974025,52.42257702,127.7301306,0.867937326,98.06333882,163.8852976,0.748697877,61.94437964,168.5937557,0.755155504,64.37862506,164.5716576,0.610875726,224,224,0.769464474,lunge
92.43134424,46.22196278,0.812859476,95.5194524,48.06577072,0.808635175,91.7838586,44.07850404,0.204724044,96.53956978,49.41689244,0.842775047,102.3144474,49.77785721,0.255809516,92.72476422,68.34888835,0.986890256,109.1187853,66.79479648,0.967457235,92.62365485,99.80820521,0.948668957,97.37911334,96.27413857,0.743705332,82.68094335,129.1701328,0.938972116,84.23857954,127.3961804,0.484012157,92.24641484,115.7169812,0.953326762,99.26823265,114.9285608,0.961887002,53.43301902,127.4811242,0.885155976,103.4314715,151.83084,0.821652174,63.62050097,168.4873066,0.731249213,63.95625988,166.1126695,0.552447736,224,224,0.758836951,lunge
95.09242575,47.68718746,0.791138232,99.06352026,48.07672618,0.715316117,95.03310338,45.86512418,0.185223773,99.4791559,50.51772774,0.77286011,104.1003361,50.7935658,0.176961064,95.13358102,71.03091656,0.983322144,111.9499274,68.6561664,0.96469903,92.33359964,103.1734681,0.911639154,97.71771169,98.80408047,0.653407037,82.77788998,130.0938887,0.921410024,87.10473253,127.8637771,0.571744978,95.41691334,119.0974587,0.953130484,102.4614733,117.5397826,0.959170878,53.72094299,127.3926959,0.841953576,104.6984939,151.4725385,0.768686116,64.77183776,170.5430086,0.532241225,64.86201495,166.2940346,0.541653872,224,224,0.720268107,lunge
95.60311284,56.70229283,0.95890528,97.53348051,54.13198698,0.941354632,94.42334839,53.77523483,0.699743688,103.9604521,57.57489892,0.893052936,101.1494587,57.09471421,0.192419365,100.0255588,76.84977562,0.992331862,109.938393,75.78875566,0.953482151,92.58663572,112.6594286,0.920568109,93.39216584,107.8421408,0.66771251,81.21518669,132.2595376,0.853499353,83.81346801,126.7412603,0.503841937,93.61383508,125.9107072,0.957995057,99.36480689,125.0548585,0.956168294,52.51540081,126.0656729,0.837695718,99.38861963,164.6807534,0.747652709,62.93948732,170.8492959,0.482360929,64.66486997,167.262929,0.393178672,224,224,0.761880188,lunge
94.11900953,56.31789769,0.963664293,96.41545895,54.21464663,0.947934687,92.91556534,54.02756604,0.603309453,103.1489771,57.37207506,0.907409608,100.1533802,58.01239227,0.238836676,100.2012517,76.24316596,0.990752101,108.1406278,75.39165951,0.943255067,93.71785703,110.3876497,0.926151216,93.41318568,106.3466597,0.677484155,82.80404342,132.3835421,0.907970607,84.35312139,126.9609014,0.618093252,94.39392992,124.3027059,0.95674473,99.18437937,122.8827726,0.957326174,53.14854627,127.2274232,0.832753301,98.77531368,164.925198,0.759761274,63.26779187,171.4519356,0.630396187,64.60515526,166.9307477,0.590749383,224,224,0.791328951,lunge
92.06371975,52.44123621,0.983804524,95.84190517,50.40715912,0.967294157,92.16538105,50.10190924,0.749802411,103.0813226,52.77118324,0.912061393,96.72783735,52.85503319,0.138925746,99.01814905,72.27532983,0.977846384,100.7479604,69.78454162,0.952110648,98.24756334,102.6719643,0.896282196,95.21208126,96.6873803,0.64334327,83.94046484,130.4387312,0.891530991,86.01649517,127.8378298,0.519536197,96.33778993,117.9395785,0.959663868,100.6271811,118.7691874,0.93996048,54.13891602,127.3853945,0.863425791,104.208687,159.7666453,0.788310587,65.47061288,170.3236469,0.598738611,66.36562861,165.8885731,0.562025249,224,224,0.784980147,lunge
94.24827392,50.29534698,0.954119265,96.43346645,47.83521743,0.938236892,91.5155414,47.0398049,0.291961819,101.2364307,49.80055943,0.924447834,99.00457692,50.00129195,0.109491765,98.76359018,68.58387703,0.989196956,110.3870379,67.10754062,0.962157071,98.08796282,99.09171518,0.951174974,96.53174303,94.33824496,0.71150893,88.04099663,122.4883629,0.919034004,86.23310395,120.9707183,0.589561284,98.26046385,114.8703357,0.977819502,99.01638022,112.8896028,0.956659138,58.2108539,127.9014679,0.770689309,105.2268826,154.2308525,0.825338602,65.67890948,168.3192409,0.395561934,63.83446981,166.2336549,0.421219826,224,224,0.746363477,lunge
93.76473773,50.54295688,0.943085492,94.86406687,50.42367043,0.942964673,92.76294705,48.87007064,0.502964556,102.0550209,52.4308892,0.920347512,98.55747469,51.34778212,0.181729987,98.74251049,70.30655988,0.986097455,110.9888531,68.54117902,0.96410954,99.91456123,100.9990016,0.964316785,97.23469419,95.45999039,0.751856327,88.03315658,124.5113483,0.938603997,86.06662759,122.8907257,0.673041046,98.83770823,115.2019717,0.980583429,98.42054315,113.4461067,0.958781779,104.8079554,155.4397362,0.815081775,106.0294736,155.0925929,0.894245625,65.57355758,168.2792095,0.404091895,66.0129062,167.6387327,0.460789233,224,224,0.781334771,lunge
95.38919056,55.35240464,0.891568542,97.02079185,52.39390997,0.861280799,94.48072904,52.09681601,0.415651292,102.3189227,54.71770314,0.822415948,99.83518323,54.61931684,0.297282338,100.5354346,73.22723412,0.988217175,102.2798688,71.34466481,0.929306984,97.88579729,103.3171159,0.911127031,95.04997378,97.40050557,0.668466091,88.91469328,131.8543155,0.936213911,86.64103918,129.5267719,0.505469441,97.79076578,117.4925561,0.98106879,99.97883766,117.5458604,0.961271346,56.34639185,127.9967321,0.82833606,103.8068097,158.5644113,0.84149307,66.69481757,169.4751129,0.602137089,66.19694454,165.3353409,0.536274076,224,224,0.763387058,lunge
94.46762239,59.14729089,0.962778151,97.34591782,54.95119895,0.957028747,94.47187158,57.52714711,0.564640939,103.5477889,57.87831347,0.936681867,98.755278,58.61009127,0.247369081,100.2639588,75.87389899,0.989484131,108.0190107,74.87482141,0.958139062,97.05068245,101.8127508,0.887253463,95.63916111,97.96550777,0.689047217,87.23230788,129.9674903,0.924759924,85.17157196,126.5220316,0.657405972,97.403611,122.1720213,0.978459775,99.94570863,120.3878682,0.968443274,56.30116694,128.1715938,0.816691041,101.1297289,163.2131946,0.859948039,63.64929437,168.8818492,0.679258347,65.437424,165.4882585,0.587446988,224,224,0.803813883,lunge
95.10825214,61.24831096,0.953087151,96.88520356,55.20734711,0.932579637,95.29074774,55.49170017,0.443830818,102.6753091,58.09459642,0.921142817,98.72210907,58.74281353,0.244203106,100.0008616,76.82335618,0.990516782,106.5118859,76.184861,0.950086057,95.70047175,107.4441535,0.903295577,93.97093967,99.05924448,0.664341092,86.01476623,131.1478998,0.924103618,84.66240101,126.9237692,0.577943504,96.30174831,124.1812416,0.979408681,100.3833283,122.6355351,0.966064572,53.62691228,127.2519607,0.847675085,100.6293622,163.9708532,0.832207382,63.26106897,169.169996,0.534953058,64.93733661,165.6398327,0.549273252,224,224,0.777336011,lunge
95.84282284,56.42610234,0.914794803,97.55529168,54.56663092,0.849200547,94.5794445,54.05508933,0.564163864,102.6979648,55.19469597,0.780559123,98.36878154,55.33898878,0.377072543,100.9464088,73.05771883,0.987505436,100.7983455,72.1250988,0.946550012,99.00714373,102.932222,0.884351671,94.8113078,97.29750768,0.707355797,88.9283053,131.6179304,0.912793934,84.64301701,124.1905646,0.481715441,96.09836587,118.3238008,0.970827043,100.5245224,118.4228687,0.967304885,55.21532681,128.3585048,0.866163552,102.0528465,160.1731708,0.849541128,64.69581123,169.3373035,0.745879352,65.09619901,165.9340839,0.596402466,224,224,0.788363623,lunge
92.00586697,56.3592857,0.867267072,93.46200811,53.33267105,0.847685218,93.70632638,53.18232365,0.469837785,99.24438002,53.97926895,0.859165549,99.20101703,53.93194271,0.282276392,100.0624449,71.84109485,0.98688972,103.6311767,71.13318299,0.932559967,97.88300439,103.2533914,0.93752265,95.51170545,97.21690612,0.762044311,88.00212222,129.9701236,0.924220622,88.34010879,127.8479374,0.585741341,96.39949956,117.1621968,0.974086821,100.4231802,117.1773848,0.960788071,54.87619315,127.6895272,0.867384851,103.6049434,157.422597,0.84382838,64.81459562,168.8030232,0.709718645,65.39636848,164.9898335,0.548389494,224,224,0.785847464,lunge
89.96555242,55.52187671,0.876603484,91.31339582,52.08694779,0.869914234,91.19997112,52.30212687,0.236749277,97.62145664,55.0482952,0.906969905,100.8883831,53.346446,0.228559464,98.65763315,71.18539678,0.982988477,109.6079539,72.60318884,0.955824912,96.60568154,103.4866112,0.940792859,96.31981567,98.37001839,0.784223855,85.87595281,128.7209824,0.963598311,88.50412474,126.5549478,0.688045919,95.73973849,117.6798395,0.963412285,100.5481024,117.053633,0.968064189,53.82888497,126.8264835,0.867796421,103.528345,160.5599332,0.858115733,65.80668432,168.9836435,0.634140968,65.6704643,164.6918185,0.509511292,224,224,0.77854774,lunge
96.72743837,56.34147104,0.934583366,99.64869114,54.12686668,0.829976141,97.91346022,53.71571297,0.681327641,103.5944169,54.78799759,0.779201686,100.6157369,56.7642485,0.430455744,102.0274378,73.03951183,0.977816522,110.4957413,72.6418704,0.964994133,104.5593214,100.4005778,0.937904537,106.8159455,96.62286448,0.822732925,92.4804127,125.69217,0.973144531,88.14745904,123.6878705,0.822880447,103.8882225,115.3008401,0.988792241,104.6086692,116.0814271,0.968334258,107.9992609,161.4685676,0.899834216,109.5023559,160.6742955,0.932113528,76.43158648,138.6764481,0.197259471,76.32649391,137.4350738,0.154086307,224,224,0.78208457,lunge
98.3164813,52.10055981,0.977729261,100.7747522,49.00884084,0.949884653,97.2472888,48.94703146,0.701926768,107.5425764,50.04719846,0.822671652,98.56482931,49.13821827,0.310758948,106.4191752,67.58408792,0.984783471,100.9190052,65.50160069,0.952569485,102.4592722,94.10667425,0.928968191,98.50381125,93.61676762,0.74567765,96.5247076,116.096389,0.959233582,88.70135617,114.4900501,0.746482432,104.5939466,110.8551467,0.974867165,106.1944072,111.9505791,0.946830988,112.2734907,153.3444948,0.715374589,114.8754693,154.2059027,0.847548187,152.8857954,164.7772545,0.394832164,154.817892,165.2348766,0.283565968,224,224,0.77904148,lunge
